,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,profitable,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,War,History,Music,Documentary,TV Movie,Foreign
11,0.0015782198728224951,"Adventure, Action, Thriller, Crime",http://www.mgm.com/view/movie/234/Quantum-of-Solace/,10764,"killing, undercover, secret agent, british secret service",en,Quantum of Solace,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",0.0009999156946498078,Eon Productions,"United Kingdom, United States of America",2008-10-30,0.0015983224332302222,0.000998251714149967,"English, Español, Italiano, Français, Deutsch",Released,"For love, for hate, for justice, for revenge.",Quantum of Solace,6.1,0.001230459906161362,10764,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman, Rory Kinnear, Tim Pigott-Smith, Joaquín Cosio, Glenn Foster, Paul Ritter, Stana Katic, Lucrezia Lante della Rovere, Neil Jackson, Oona Chaplin, Rachel McDowall, Gustavo Nanez, Mark Wakeling, Sarah Hadland, David Decio, Aaron King, Alexandra Prusa, Brandon Jovanovich, Alexandre Krawetz, Fernando Guillén Cuervo, Jesús Ochoa, Simon Kassianides, Brendan O'Hea",1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.0015782198728224951,"Adventure, Fantasy, Action",http://disney.go.com/disneypictures/pirates/,58,"witch, fortune teller, bondage, exotic island, monster, captain, card game, east india trading company, compass, ship, daughter, pirate, swashbuckler, aftercreditsstinger",en,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",0.0010268384501148204,"Walt Disney Pictures, Jerry Bruckheimer Films, Second Mate Productions","Jamaica, United States of America, Bahamas, Dominica",2006-06-20,0.0016089522415124115,0.0010298423006368628,"English, Türkçe, ελληνικά, 普通话",Released,Jack is back!,Pirates of the Caribbean: Dead Man's Chest,7.0,0.0012596006940594248,58,"Johnny Depp, Orlando Bloom, Keira Knightley, Stellan Skarsgård, Bill Nighy, Jack Davenport, Kevin McNally, Jonathan Pryce, Lee Arenberg, Mackenzie Crook, Tom Hollander, Naomie Harris, David Bailie, Martin Klebba, David Schofield, Alex Norton, Geoffrey Rush, Dermot Keaney, Andy Beckwith, Clive Ashborn, Reggie Lee, Christopher Adamson, Jonathan Linsley, John Boswall, Max Baker, Steve Speirs, Lauren Maher, Vanessa Branch, Luke de Woolfson, Jonathan Kite, Ho-Kwan Tse, Peter Donald Badalamenti II, Christopher S. Capp",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0015828790987750339,"Action, Adventure, Western",http://disney.go.com/the-lone-ranger/,57201,"texas, horse, survivor, texas ranger, partner, outlaw, escape, lawyer, train, lone ranger, comanche, the lone ranger, tonto",en,The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",0.0009210414208224737,"Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil, Silver Bullet Productions (II), Blind Wink Productions, Classic Media",United States of America,2013-07-03,0.0015622298610022227,0.0010286910825986328,English,Released,Never Take Off the Mask,The Lone Ranger,5.9,0.001217005191066209,57201,"Johnny Depp, Armie Hammer, William Fichtner, Helena Bonham Carter, James Badge Dale, Tom Wilkinson, Ruth Wilson, Barry Pepper, James Frain, Mason Cook, Matt O'Leary, Leon Rippy, Harry Treadaway, Damon Herriman, W. Earl Brown, Gil Birmingham, Saginaw Grant, Stephen Brodie, Matthew Page, Nick W. Nicholson, Bryant Prince, JD Cullum, Joaquín Cosio, Timothy V. Murphy, Damon Carney, Kevin Wiggins, Chad Brummett, Robert Baker, Lew Temple, Stephen Root, Randy Oglesby, Brad Greenquist, Rance Howard, Leonard Earl Howze, Travis Hammer, Steve Corona, Jack Axelrod, Christopher Hagen, Freda Foh Shen, Margaret Bowman, Luz P. Mendez, Laina Loucks, Devon J. Adams, Desirae Anslover, Charlotte Cormier, Megan Pribyl, Briana Van Schuyver, Julie Stracener, Chad Randall, Jason E. Hill, Beth Bailey, Joanne Camp, Bob Rumnock, Tait Fletcher, Alex Knight, Argos MacCallum, Pokey Lafarge, Joey Glynn, Adam Hoskins, Ryan Koenig",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,0.001580487536128596,"Action, Adventure, Fantasy, Science Fiction",http://www.manofsteel.com/,49521,"saving the world, dc comics, superhero, based on comic book, superhuman, alien invasion, reboot, super powers, dc extended universe",en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",0.0009922684435090194,"Legendary Pictures, Warner Bros., DC Entertainment, Syncopy, Cruel and Unusual Films","United Kingdom, United States of America",2013-06-12,0.0016005411862453395,0.0010251236405148933,English,Released,You will believe that a man can fly.,Man of Steel,6.5,0.0012689439637226017,49521,"Henry Cavill, Amy Adams, Michael Shannon, Kevin Costner, Diane Lane, Russell Crowe, Laurence Fishburne, Antje Traue, Christopher Meloni, Jadin Gould, Tahmoh Penikett, Ayelet Zurer, Richard Schiff, Dylan Sprayberry, Michael Kelly, Carla Gugino, Richard Cetrone, Mackenzie Gray, Julian Richings, Mary Black, Samantha Jo, Rebecca Buller, Christina Wren, David Lewis, Doug Abrahams, Brad Kelly, Alessandro Juliani, Jack Foley, Robert Gerdisch, Harry Lennix, Jacqueline Scislowski, Sean Campbell, Raj Lal",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.0015800561570726663,"Science Fiction, Action, Adventure",http://marvel.com/avengers_movie/,24428,"new york, shield, marvel comic, superhero, based on comic book, alien invasion, superhero team, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe",en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",0.001026001109849768,"Paramount Pictures, Marvel Studios",United States of America,2012-04-25,0.0016150882502201918,0.0010251236405148933,English,Released,Some assembly required.,The Avengers,7.4,0.001297388746671895,24428,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Clark Gregg, Cobie Smulders, Stellan Skarsgård, Samuel L. Jackson, Gwyneth Paltrow, Paul Bettany, Jenny Agutter, Walter Perez, Powers Boothe, Stan Lee, Arthur Darbinyan, Donald Li, Ashley Johnson, Harry Dean Stanton, Alicia Sixtos, Dieter Riesle, Jamie McShane, Jeff Wolfe, Jerzy Skolimowski, Maximiliano Hernández, Alexis Denisof, James Eckhouse, Enver Gjokaj, Damion Poitier, Tina Benko, Kirill Nikiforov, M'laah Kaur Singh, Rashmi Rustagi, Warren Kole, Jesse Garcia, Kenneth Tigar, Josh Cowdery, Katsumi Komatsu, Yumiko Komatsu, Momoko Komatsu, Robert Clohessy, Fernanda Toker, Andrea Vecchio, Robin Swoboda, Brent McGee, Michael Zhang, William-Christopher Stephens, Kelley Robins, Romy Rosemont, Pat Kiernan, Thomas Roberts, Jillian Morgese, Catherine Anderson, Ricardo Andres, Logan Bennett, Mayank Bhatter, Sharita Bone, Jason Botsford, Mary Kate Campbell, Gene N. Chavez, Layla Cushman, Robert Dean, Rick Dremann, Jeffrey Feingold, Lou Ferrigno, Rod Fielder, Eric Frank, Israel Hall, Carmen Dee Harris, Alexander Christopher Jones, Mike Karban, Demoine Kinney, Andrew Knode, Annette Lawless, Kimberly J. Mahoney, Todd Manes, Jorge Mardel, Tiffany Sander McKenzie, Michael McMillan, Sean Meehan, Joti Nagra, Holly Neelie, Caleb Daniel Noal, Joseph O'Brien, Jeremy Orr, Nate Paige, Martin Palmer, Maria Perossa, Caleb Pieplow, Alexander Daniel Pimentel, Frank Powers, Jaime Powers, Brent Reichert, Kelly Ruble, Gina Sarno, Robert B. Schneider IV, Jeff Seich, Christina Shaffer, Alonda Shevette, Douglas Slygh, Colin Strause, Robert P. Thitoff, George Thomas, Shane Thompson, Jerry Lee Tucker, Tai Urban, Chris Vaina, Sandra Weston, Seth Zielicke, Alex DeCourville, Debbie Scaletta, Andrea-Nichole Olivas, Tina Grimm",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.001590379132355828,"Adventure, Action, Fantasy",http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,1865,"sea, captain, mutiny, sword, prime minister, sailing, silver, ship, duke, mermaid, pirate, soldier, battle, swashbuckler, aftercreditsstinger, 3d",en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",0.001020348410546918,"Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company (MPC)",United States of America,2011-05-14,0.0016086219674938359,0.0010207286432130749,"English, Español",Released,Live Forever Or Die Trying.,Pirates of the Caribbean: On Stranger Tides,6.4,0.0012567143730527145,1865,"Johnny Depp, Penélope Cruz, Ian McShane, Kevin McNally, Geoffrey Rush, Sam Claflin, Astrid Bergès-Frisbey, Stephen Graham, Greg Ellis, Damian O'Hare, Óscar Jaenada, Richard Griffiths, Keith Richards, Gemma Ward, Judi Dench, Ian Mercer, Robbie Kay, Christopher Fairbank, Yuki Matsuzaki, Steve Evets, Bronson Webb, Derek Mears, Deobia Oparei, Sebastian Armesto, Anton Lesser, Roger Allam, Paul Bazely, Richard Thomson, Danny Le Boyer, Alan J. Utley-Moore, Luke Roberts, Emilia Jones, Sanya Hughes, LeJon, Siegfried Peters",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.001580487536128596,"Action, Comedy, Science Fiction",http://www.sonypictures.com/movies/meninblack3/,41154,"time travel, time machine, alien, fictional government agency, seeing the future, changing history",en,Men in Black 3,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",0.0009274214005683648,"Amblin Entertainment, Media Magik Entertainment, Imagenation Abu Dhabi FZ, Hemisphere Media Capital, Parkes/MacDonald Productions",United States of America,2012-05-23,0.0015994552000308969,0.000998251714149967,English,Released,They are back... in time.,Men in Black 3,6.2,0.0012480216659433462,41154,"Will Smith, Tommy Lee Jones, Josh Brolin, Michael Stuhlbarg, Emma Thompson, Jemaine Clement, Nicole Scherzinger, Alice Eve, Bill Hader, Michael Chernus, David Rasche, Keone Young, Cayen Martin, Mike Colter, Mela Hudson, Will Arnett, Kelvin Davis, Dan Bittner",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,0.0015825019565154964,"Action, Adventure, Fantasy",http://www.thehobbit.com/,122917,"corruption, elves, dwarves, orcs, middle-earth (tolkien), hobbit, dragon, battle, unlikely friendship, epic battle, sword and sorcery",en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",0.0010103009225293047,"WingNut Films, New Line Cinema, Warner Bros. Pictures, 3Foot7, Metro-Goldwyn-Mayer (MGM)","New Zealand, United States of America",2014-12-10,0.0016070494792748626,0.001025730489843378,English,Released,Witness the defining chapter of the Middle-Earth saga,The Hobbit: The Battle of the Five Armies,7.1,0.0012547904490443455,122917,"Martin Freeman, Ian McKellen, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner, John Callen, Peter Hambleton, Jed Brophy, Mark Hadlow, Adam Brown, Orlando Bloom, Evangeline Lilly, Lee Pace, Cate Blanchett, Hugo Weaving, Christopher Lee, Ian Holm, Mikael Persbrandt, Sylvester McCoy, Luke Evans, Stephen Fry, John Bell, Ryan Gage, Peggy Nesbitt, Mary Nesbitt, Manu Bennett, John Tui, Billy Connolly, Benedict Cumberbatch, Kelly Kilgour, Sarah Peirse, Nick Blake, Simon London, Conan Stevens, Allan Smith, Miranda Harcourt, Thomasin McKenzie",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.001579614233468824,"Action, Adventure, Fantasy",http://www.theamazingspiderman.com,1930,"loss of father, vigilante, serum, marvel comic, scientific experiment, spider bite, masked vigilante, reboot, super powers, genetic engineering, social outcast, duringcreditsstinger",en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",0.0009827309266934442,"Columbia Pictures, Laura Ziskin Productions, Marvel Entertainment",United States of America,2012-06-27,0.0016028047039950348,0.0010207286432130749,English,Released,The untold story begins.,The Amazing Spider-Man,6.5,0.0012706225321797951,1930,"Andrew Garfield, Emma Stone, Rhys Ifans, Denis Leary, Campbell Scott, Irrfan Khan, Martin Sheen, Sally Field, Max Charles, Chris Zylka, Embeth Davidtz, Leif Gantvoort, Hannah Marks, Kelsey Asbille, C. Thomas Howell, Stan Lee, Michael Massee, Michael Papajohn, Kari Coleman, Charlie DePew, Skyler Gisondo, Jacob Rodier, Jake Keiffer, Kevin McCorkle, Barbara Eve Harris, Danielle Burgio, Michael Barra, Andy Pessoa, Andy Gladbach, Ring Hendricks-Tellefsen, Tom Waite, Keith Campbell, Steve DeCastro, James Chen, Alexander Bedria, John Burke, Jill Flint, Mark Daugherty, Milton González, Vincent Laresca, Damien Lemon, Ty Upshaw, Tia Texada, Jay Caputo, Terry Bozeman, Jennifer Lyons, Amber Stevens, Zoey Deutch, Jody Cosgrove-Kao, Max Bogner, Ethan Cohn, Miles Elliot, Miranda LaDawn Hill, Amanda MacDonald, Maury Morgan, Amy Novondo, Kristin Quick",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.0015782198728224951,"Action, Adventure",http://www.robinhoodthemovie.com/,20662,"robin hood, archer, knight, sherwood forest, bow and arrow, middle ages, medieval, king of england",en,Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",0.0008915455911291836,"Imagine Entertainment, Universal Pictures, Scott Free Productions, Relativity Media","United Kingdom, United States of America",2010-05-12,0.0015866147064313464,0.0010232722445849129,"English, ภาษาไทย",Released,"Rise and rise again, until lambs become lions.",Robin Hood,6.2,0.001188367686780146,20662,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt, Mark Strong, Oscar Isaac, Danny Huston, Eileen Atkins, Mark Addy, Matthew Macfadyen, Kevin Durand, Scott Grimes, Alan Doyle, Douglas Hodge, Léa Seydoux, Jonathan Zaccaï, Robert Pugh, Gerard McSorley, Velibor Topic, Ciaran Flynn, Simon McBurney, Mark Lewis Jones, Bronson Webb, Denis Ménochet, Ruby Bentall, Jessica Raine, John Nicholas, Roy Holder, Denise Gough, Luke Evans, Arthur Darvill, Giannina Facio, Ralph Ineson, Jake Curran",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.0015825019565154964,"Adventure, Fantasy",http://www.thehobbit.com/,57158,"elves, dwarves, orcs, hobbit, dragon, wizard, sword and sorcery",en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",0.0009873823228688714,"WingNut Films, New Line Cinema, Warner Bros. Pictures, Metro-Goldwyn-Mayer (MGM)","New Zealand, United States of America",2013-12-11,0.0016070931930318335,0.0010353377595759853,English,Released,Beyond darkness... beyond desolation... lies the greatest danger of all.,The Hobbit: The Desolation of Smaug,7.6,0.0012522498901748175,57158,"Martin Freeman, Ian McKellen, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner, Benedict Cumberbatch, Lee Pace, Luke Evans, Evangeline Lilly, Orlando Bloom, Mikael Persbrandt, Manu Bennett, Stephen Fry, John Bell, Sylvester McCoy, Terry Notary, Peter Hambleton, Cate Blanchett, Stephen Colbert, Jed Brophy, Sarah Peirse, Mary Nesbitt, Peggy Nesbitt, Mark Hadlow, John Callen, Adam Brown, Ben Mitchell",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0015761771314386343,"Adventure, Fantasy",http://www.goldencompassmovie.com/index_german.html,2268,"england, compass, experiment, lordship, uncle, polar bear, orphan, animal, based on young adult novel",en,The Golden Compass,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",0.0009065271737058578,"New Line Cinema, Ingenious Film Partners, Depth of Field, Scholastic Productions","United Kingdom, United States of America",2007-12-04,0.0015899954318515394,0.0010041256239453973,"Íslenska, English, Pусский, Français",Released,There are worlds beyond our own - the compass will show the way.,The Golden Compass,5.8,0.0011841868836380389,2268,"Dakota Blue Richards, Nicole Kidman, Daniel Craig, Sam Elliott, Eva Green, Freddie Highmore, Ian McKellen, Ben Walker, Ian McShane, Kristin Scott Thomas, Kathy Bates, Jim Carter, Tom Courtenay, Christopher Lee, Simon McBurney, Jack Shepherd, Magda Szubanski, Derek Jacobi, Clare Higgins, Charlie Rowe, Steven Loton, Michael Antoniou, Mark Mottram, Hattie Morahan, Jason Watkins, Sam Hoare, Brian Nickels, Thomas Arnold, Helen Soraya",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.0015782198728224951,"Drama, Romance, Thriller",http://www.titanicmovie.com,597,"shipwreck, iceberg, ship, panic, titanic, ocean liner, epic, rich woman - poor man, love, disaster, tragic love, class differences, imax, star crossed lovers, steerage, salvage, rich snob, 3d, 1910s",en,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",0.0009928577650650191,"Paramount Pictures, Twentieth Century Fox Film Corporation, Lightstorm Entertainment",United States of America,1997-11-18,0.001618392198694583,0.0010509408357176645,"English, Français, Deutsch, svenska, Italiano, Pусский",Released,Nothing on Earth could come between them.,Titanic,7.5,0.001277163710014528,597,"Kate Winslet, Leonardo DiCaprio, Frances Fisher, Billy Zane, Kathy Bates, Gloria Stuart, Bill Paxton, Bernard Hill, David Warner, Victor Garber, Jonathan Hyde, Suzy Amis, Lewis Abernathy, Nicholas Cascone, Danny Nucci, Jason Barry, Lew Palter, Eric Braeden, Bernard Fox, Ewan Stewart, Ioan Gruffudd, Jonny Phillips, Edward Fletcher, Scott G. Anderson, Martin East, Gregory Cooke, Alexandrea Owens, Seth Adkins, Michael Ensign, Anatoly M. Sagalevitch, Martin Hub, Mark Lindsay Chapman, Richard Graham, Paul Brightwell, Ron Donachie, Charlotte Chatton, Fannie Brett, Jenette Goldstein, Camilla Overbye Roos, Linda Kerns, Amy Gaipa, Martin Jarvis, Rosalind Ayres, Rochelle Rose, Jonathan Evans-Jones, Brian Walsh, Rocky Taylor, Craig Kelly, Liam Tuohy, Simon Crane, James Lancaster, Elsa Raven, Reece P. Thompson III, Laramie Landis, Mark Rafael Truitt, John Walcutt, Terry Forrestal, Derek Lea, Richard Ashton, Sean Nepita, Brendan Connolly, David Cronnelly, Garth Wilton, Richard Fox, Nick Meaney, Kevin Owers, Mark Capri, Marc Cass, Paul Herbert, Emmett James, Chris Byrne, Oliver Page, James Garrett, Erik Holland, Erik Holland, Jari Kinnunen, Anders Falk, Barry Dennen, Vern Urich, Rebecca Klingler, Tricia O'Neil, Kathleen S. Dunn, Romeo Francis, Mandana Marino, Van Ling, Bjørn Olsen, Dan Pettersson, Shay Duffin, Greg Ellis, Diana Morgan, Kris Andersson, Bobbie Bates, Aaron James Cash, Anne Fletcher, Edmond Alan Forsyth, Andie Hicks, Scott Hislop, Stan Mazin, Lisa Ratzin, Julene Renee, Brian Baines, Ellie Bensinger, Alexandra Boyd, Mike Butters, James Cameron, Bruno Campolo, Chris Cragnotti, Kevyn Currie, Kevin De La Noy, Thomas Fiss, Griffin Howell, Sean Howse, Tony Kenny, Bret Aaron Knower, George Kosty III, George Kosty Jr., Geoffrey C. Kosty, Gregory Charles Kosty, Sean Lawlor, John Leonhardt, Miguel A. Lomelin, Don Lynch, Johnny Martin, Ryan McClurkin, Meghan McLeod, Mike O'Neal, Julian Oros, Phil Parlapiano, Judy Prestininzi, Steven Quale, Olivia Rosewood, John Slade, Stephen Wolfe Smith, R. Gern Trowbridge, Francisco Váldez, Lucie Zolcerova",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
